offset,size,shannon_entropy,chi_square,serial_correlation,compression_ratio,mean_byte,std_byte,null_ratio,zscore_score,zscore_anomaly,anomaly_score,is_anomalous
282624,4096,7.409699082268928,5368.75,-0.032389916479587555,0.600341796875,111.25244140625,76.2396469116211,0.0185546875,9.163003003906383,False,9.163003003906383,False
286720,4096,7.918127204938221,443.5,-0.021872498095035553,1.0,138.440673828125,71.52561950683594,0.001220703125,4.248164511527108,False,4.248164511527108,False
290816,4096,7.936225838690821,357.25,0.007056406233459711,1.002685546875,132.291015625,73.58045959472656,0.000732421875,4.9371008775212335,False,4.9371008775212335,False
294912,4096,7.944293926718323,308.25,0.029573095962405205,1.002685546875,131.045654296875,72.67245483398438,0.001220703125,4.313068669482404,False,4.313068669482404,False
299008,4096,7.954450340278523,253.75,-0.012549369595944881,1.002685546875,129.947265625,74.37098693847656,0.0009765625,4.9476476100865945,False,4.9476476100865945,False
303104,4096,7.62163178361576,3512.25,0.06597666442394257,0.78662109375,116.814697265625,77.23233032226562,0.013427734375,5.136730318930187,False,5.136730318930187,False
307200,4096,7.953188932762265,260.0,-0.010561339557170868,1.002685546875,130.544189453125,72.67290496826172,0.0029296875,4.997347009893184,False,4.997347009893184,False
311296,4096,7.797316238442559,1345.625,-0.007432183716446161,0.81640625,131.87060546875,73.70640563964844,0.0,4.0013732856016535,False,4.0013732856016535,False
315392,4096,7.814468139082087,1363.125,-0.0032274185214191675,0.8271484375,122.215087890625,74.7746353149414,0.00390625,4.114637099036788,False,4.114637099036788,False
319488,4096,7.9531467995393745,262.0,0.013143882155418396,1.002685546875,126.50439453125,73.96517181396484,0.00439453125,4.915898802917867,False,4.915898802917867,False
323584,4096,7.949361292921679,288.625,0.019831346347928047,1.002685546875,127.98974609375,73.47504425048828,0.00439453125,4.668112502831874,False,4.668112502831874,False
327680,4096,7.961401676291608,216.375,0.0017845412949100137,1.002685546875,128.221435546875,74.52335357666016,0.00146484375,5.354210276742849,False,5.354210276742849,False
331776,4096,7.537571442371368,4363.875,0.027951950207352638,0.66357421875,127.522705078125,72.9716796875,0.011474609375,7.108767893818788,False,7.108767893818788,False
335872,4096,7.949339905134708,284.25,-0.0030896065291017294,1.002685546875,125.209228515625,73.7878189086914,0.002685546875,5.192566726166735,False,5.192566726166735,False
339968,4096,7.95040654142293,282.625,0.022476186975836754,1.002685546875,129.186279296875,74.05229949951172,0.00244140625,4.5957634542791705,False,4.5957634542791705,False
344064,4096,7.950807448066126,281.25,0.019519412890076637,1.002685546875,131.50244140625,74.03612518310547,0.00244140625,4.692295525694704,False,4.692295525694704,False
348160,4096,7.592850879853192,6158.875,0.08825903385877609,0.81640625,117.8837890625,77.18140411376953,0.004150390625,5.380628586761899,False,5.380628586761899,False
352256,4096,7.922004371637947,445.25,0.028988514095544815,0.990478515625,135.5625,73.74939727783203,0.00146484375,3.902277068404123,False,3.902277068404123,False
356352,4096,7.926349431335587,401.75,-0.025034047663211823,1.002685546875,134.54150390625,72.54773712158203,0.001708984375,4.276179143976479,False,4.276179143976479,False
360448,4096,7.413652506752386,5209.5,-0.00056560238590464,0.578857421875,112.9384765625,74.16789245605469,0.00341796875,10.496316834452788,False,10.496316834452788,False
364544,4096,7.917693661352695,447.5,0.0275283083319664,1.002685546875,135.8701171875,72.56096649169922,0.00048828125,4.1116542462340595,False,4.1116542462340595,False
